dt,main_weather,weather_desc,icon_code,sunrise,sunset,temp,visibility,wind_speed,wind_deg,timestamp
1678200602,Clouds,"scattered clouds",NULL,1678172389,1678212769,278.49,10000,1.79,131,1678200603
1678200902,Clouds,"scattered clouds",NULL,1678172389,1678212769,278.42,10000,2.68,100,1678200903
1678201205,Clouds,"scattered clouds",NULL,1678172389,1678212769,278.42,10000,2.68,100,1678201205
1678201503,Clouds,"scattered clouds",NULL,1678172389,1678212769,278.45,10000,3.13,93,1678201503
1678201802,Clouds,"scattered clouds",NULL,1678172389,1678212769,278.45,10000,3.13,93,1678201802
1678202102,Clouds,"scattered clouds",NULL,1678172389,1678212769,278.45,10000,3.13,93,1678202102
1678202404,Clouds,"few clouds",NULL,1678172389,1678212769,278.38,10000,2.57,20,1678202403
1678202702,Clouds,"few clouds",NULL,1678172389,1678212769,278.42,10000,2.57,20,1678202702
1678203002,Clouds,"few clouds",NULL,1678172389,1678212769,278.42,10000,2.57,20,1678203002
1678203302,Clouds,"few clouds",NULL,1678172389,1678212769,278.47,10000,2.68,125,1678203303
1678203603,Clouds,"few clouds",NULL,1678172389,1678212769,278.51,10000,2.68,125,1678203602
1678203902,Clouds,"few clouds",NULL,1678172389,1678212769,278.73,10000,3.6,30,1678203902
1678204202,Clouds,"few clouds",NULL,1678172389,1678212769,278.63,10000,3.6,30,1678204202
1678204502,Clouds,"few clouds",NULL,1678172389,1678212769,278.59,10000,3.6,30,1678204502
1678204802,Clouds,"few clouds",NULL,1678172389,1678212769,278.54,10000,3.6,30,1678204804
1678205102,Clouds,"few clouds",NULL,1678172389,1678212769,278.45,10000,3.6,30,1678205103
1678205401,Clouds,"few clouds",NULL,1678172389,1678212769,278.45,10000,3.6,30,1678205402
1678205702,Clouds,"few clouds",NULL,1678172389,1678212769,278.45,10000,3.6,30,1678205702
1678206001,Clouds,"few clouds",NULL,1678172389,1678212769,278.44,10000,2.68,62,1678206002
1678206302,Clouds,"few clouds",NULL,1678172389,1678212769,278.44,10000,2.68,62,1678206302
1678206602,Clouds,"few clouds",NULL,1678172389,1678212769,278.44,10000,2.68,62,1678206602
1678206901,Clouds,"few clouds",NULL,1678172389,1678212769,278.17,10000,2.57,20,1678206902
1678207202,Clouds,"few clouds",NULL,1678172389,1678212769,278.17,10000,2.57,20,1678207202
1678207502,Clouds,"few clouds",NULL,1678172389,1678212769,278.1,10000,3.09,110,1678207502
1678207801,Clouds,"few clouds",NULL,1678172389,1678212769,278.1,10000,3.09,110,1678207802
1678208102,Clouds,"few clouds",NULL,1678172389,1678212769,278.1,10000,3.09,110,1678208103
1678208403,Clouds,"few clouds",NULL,1678172389,1678212769,278.1,10000,3.09,110,1678208403
1678208702,Clouds,"scattered clouds",NULL,1678172389,1678212769,277.87,10000,3.09,110,1678208702
1678209002,Clouds,"scattered clouds",NULL,1678172389,1678212769,277.87,10000,3.09,110,1678209002
1678209302,Clouds,"scattered clouds",NULL,1678172389,1678212769,277.87,10000,3.09,110,1678209302
1678209602,Clouds,"few clouds",NULL,1678172389,1678212769,277.75,10000,3.09,100,1678209603
1678209901,Clouds,"few clouds",NULL,1678172389,1678212769,277.21,10000,3.09,90,1678209902
1678210203,Clouds,"few clouds",NULL,1678172389,1678212769,276.92,10000,3.09,90,1678210204
1678210502,Clouds,"few clouds",NULL,1678172389,1678212769,276.39,10000,3.09,90,1678210502
1678210802,Clouds,"few clouds",NULL,1678172389,1678212769,276.39,10000,3.09,90,1678210802
1678211101,Clouds,"few clouds",NULL,1678172389,1678212769,276.49,10000,3.09,100,1678211103
1678211402,Clouds,"few clouds",NULL,1678172389,1678212769,276.82,10000,3.09,100,1678211402
1678211702,Clouds,"few clouds",NULL,1678172389,1678212769,276.74,10000,3.09,100,1678211703
1678212003,Clouds,"few clouds",NULL,1678172389,1678212769,276.59,10000,2.57,110,1678212004
1678212302,Clouds,"few clouds",NULL,1678172389,1678212769,276.26,10000,2.57,110,1678212302
1678212605,Clouds,"few clouds",NULL,1678172389,1678212769,276.26,10000,2.57,110,1678212602
1678212902,Clouds,"few clouds",NULL,1678172389,1678212769,275.67,10000,2.57,90,1678212903
1678213203,Clouds,"few clouds",NULL,1678172389,1678212769,275.85,10000,2.57,90,1678213202
1678213502,Clouds,"few clouds",NULL,1678172389,1678212769,275.79,10000,2.57,90,1678213502
1678213802,Clouds,"few clouds",NULL,1678172389,1678212769,275.79,10000,2.57,90,1678213803
1678214102,Clouds,"few clouds",NULL,1678172389,1678212769,275.26,10000,2.57,90,1678214103
1678214402,Clouds,"few clouds",NULL,1678172389,1678212769,275.26,10000,2.57,90,1678214402
1678214702,Clouds,"few clouds",NULL,1678172389,1678212769,275.04,10000,2.57,100,1678214703
1678215002,Clouds,"few clouds",NULL,1678172389,1678212769,274.81,10000,2.57,100,1678215002
1678215302,Clouds,"few clouds",NULL,1678172389,1678212769,274.67,10000,2.57,100,1678215302
1678215603,Clouds,"few clouds",NULL,1678172389,1678212769,274.47,10000,2.57,100,1678215603
1678215902,Clouds,"few clouds",NULL,1678172389,1678212769,274.22,10000,2.57,100,1678215902
1678216201,Clouds,"few clouds",NULL,1678172389,1678212769,274.22,10000,2.57,100,1678216202
1678216502,Clouds,"few clouds",NULL,1678172389,1678212769,274.16,10000,2.57,100,1678216503
1678216803,Clouds,"few clouds",NULL,1678172389,1678212769,273.85,10000,2.06,110,1678216802
1678217102,Clouds,"few clouds",NULL,1678172389,1678212769,273.85,10000,2.06,110,1678217103
1678217402,Clouds,"few clouds",NULL,1678172389,1678212769,273.79,10000,2.06,110,1678217402
1678217702,Clouds,"few clouds",NULL,1678172389,1678212769,273.49,10000,2.06,110,1678217702
1678218003,Clouds,"few clouds",NULL,1678172389,1678212769,273.55,10000,2.06,110,1678218002
1678218301,Clouds,"few clouds",NULL,1678172389,1678212769,273.55,10000,1.54,160,1678218302
1678218602,Clouds,"few clouds",NULL,1678172389,1678212769,273.55,10000,1.54,160,1678218602
1678218901,Clouds,"few clouds",NULL,1678172389,1678212769,273.55,10000,1.54,160,1678218902
1678219204,Clouds,"few clouds",NULL,1678172389,1678212769,273.44,10000,1.54,160,1678219204
1678219502,Clouds,"few clouds",NULL,1678172389,1678212769,273.23,10000,1.54,160,1678219502
1678219803,Clouds,"few clouds",NULL,1678172389,1678212769,273.23,10000,1.54,160,1678219802
1678220102,Clear,"clear sky",NULL,1678172389,1678212769,273.4,10000,1.54,0,1678220102
1678220402,Clear,"clear sky",NULL,1678172389,1678212769,273.27,10000,1.54,0,1678220402
1678220702,Clear,"clear sky",NULL,1678172389,1678212769,273.27,10000,1.54,0,1678220702
1678221002,Clear,"clear sky",NULL,1678172389,1678212769,273.27,10000,1.54,0,1678221003
1678221302,Clouds,"broken clouds",NULL,1678172389,1678212769,273.46,10000,2.06,110,1678221302
1678221602,Clouds,"broken clouds",NULL,1678172389,1678212769,273.46,10000,2.06,110,1678221602
1678221902,Clouds,"broken clouds",NULL,1678172389,1678212769,272.83,10000,2.06,110,1678221903
1678222201,Clouds,"broken clouds",NULL,1678172389,1678212769,272.83,10000,2.06,110,1678222202
1678222502,Clouds,"broken clouds",NULL,1678172389,1678212769,272.83,10000,2.06,110,1678222502
1678222803,Clouds,"broken clouds",NULL,1678172389,1678212769,272.75,10000,2.06,110,1678222803
1678223102,Clouds,"broken clouds",NULL,1678172389,1678212769,273.61,10000,2.06,110,1678223102
1678223402,Clouds,"broken clouds",NULL,1678172389,1678212769,273.61,10000,2.06,110,1678223402
1678223702,Clouds,"broken clouds",NULL,1678172389,1678212769,273.61,10000,2.06,110,1678223702
1678224001,Clouds,"broken clouds",NULL,1678172389,1678212769,273.8,10000,2.06,110,1678224002
1678224302,Clouds,"broken clouds",NULL,1678172389,1678212769,273.8,10000,2.06,110,1678224302
1678224602,Clouds,"broken clouds",NULL,1678172389,1678212769,273.8,10000,2.06,110,1678224602
1678224901,Clouds,"broken clouds",NULL,1678172389,1678212769,273.67,10000,2.06,110,1678224902
1678225202,Clouds,"broken clouds",NULL,1678172389,1678212769,273.67,10000,2.06,110,1678225202
1678225502,Clouds,"broken clouds",NULL,1678172389,1678212769,273.54,10000,2.06,90,1678225503
1678225802,Clouds,"broken clouds",NULL,1678172389,1678212769,273.54,10000,2.06,90,1678225803
1678226101,Clouds,"broken clouds",NULL,1678172389,1678212769,273.54,10000,2.06,90,1678226102
1678226403,Clouds,"broken clouds",NULL,1678172389,1678212769,273.54,10000,2.06,90,1678226404
1678226702,Clouds,"broken clouds",NULL,1678172389,1678212769,273.73,10000,2.06,90,1678226702
1678227001,Clouds,"broken clouds",NULL,1678172389,1678212769,273.73,10000,2.06,90,1678227002
1678227302,Clouds,"broken clouds",NULL,1678172389,1678212769,273.73,10000,2.06,90,1678227302
1678227602,Clouds,"broken clouds",NULL,1678172389,1678212769,273.96,10000,3.09,80,1678227602
1678227901,Clouds,"broken clouds",NULL,1678172389,1678212769,273.96,10000,3.09,80,1678227903
1678228203,Clouds,"broken clouds",NULL,1678172389,1678212769,274.02,10000,3.09,80,1678228203
1678228502,Clouds,"broken clouds",NULL,1678172389,1678212769,274.29,10000,3.09,80,1678228503
1678228802,Clouds,"broken clouds",NULL,1678172389,1678212769,274.29,10000,3.09,80,1678228803
1678229103,Clouds,"broken clouds",NULL,1678172389,1678212769,274.29,10000,3.09,80,1678229102
1678229402,Clouds,"broken clouds",NULL,1678172389,1678212769,274.41,10000,3.09,80,1678229402
1678229702,Clouds,"broken clouds",NULL,1678172389,1678212769,274.41,10000,3.09,80,1678229702
1678230005,Clouds,"broken clouds",NULL,1678172389,1678212769,274.61,10000,3.09,80,1678230004
1678230302,Clouds,"broken clouds",NULL,1678172389,1678212769,274.74,10000,3.09,80,1678230302
1678230602,Clouds,"broken clouds",NULL,1678172389,1678212769,274.74,10000,3.09,80,1678230602
1678230903,Clouds,"broken clouds",NULL,1678172389,1678212769,274.74,10000,3.09,80,1678230902
1678231203,Clouds,"broken clouds",NULL,1678172389,1678212769,274.83,10000,2.57,70,1678231202
1678231502,Clouds,"broken clouds",NULL,1678172389,1678212769,274.83,10000,2.57,70,1678231503
1678231802,Clouds,"broken clouds",NULL,1678172389,1678212769,274.83,10000,2.57,70,1678231803
1678232102,Clouds,"broken clouds",NULL,1678172389,1678212769,274.83,10000,2.68,110,1678232102
1678232403,Clouds,"broken clouds",NULL,1678172389,1678212769,274.9,10000,2.68,110,1678232403
1678232702,Clouds,"broken clouds",NULL,1678172389,1678212769,274.9,10000,2.68,110,1678232702
1678233002,Clouds,"broken clouds",NULL,1678172389,1678212769,274.49,10000,2.57,80,1678233003
1678233302,Clouds,"broken clouds",NULL,1678172389,1678212769,274.54,10000,2.57,80,1678233303
1678233602,Clouds,"broken clouds",NULL,1678258647,1678299281,274.69,10000,2.57,80,1678233603
1678233902,Clouds,"broken clouds",NULL,1678258647,1678299281,274.8,10000,2.68,127,1678233902
1678234202,Clouds,"broken clouds",NULL,1678258647,1678299281,274.8,10000,2.68,127,1678234202
1678234502,Clouds,"broken clouds",NULL,1678258647,1678299281,274.87,10000,2.68,127,1678234503
1678234802,Clouds,"broken clouds",NULL,1678258647,1678299281,275.05,10000,3.09,80,1678234802
1678235101,Clouds,"broken clouds",NULL,1678258647,1678299281,275.05,10000,3.09,80,1678235102
1678235402,Clouds,"broken clouds",NULL,1678258647,1678299281,275.11,10000,3.09,80,1678235403
1678235702,Clear,"clear sky",NULL,1678258647,1678299281,275.76,10000,3.13,134,1678235702
1678236002,Clear,"clear sky",NULL,1678258647,1678299281,275.83,10000,3.13,134,1678236002
1678236301,Clouds,"broken clouds",NULL,1678258647,1678299281,275.41,10000,3.6,80,1678236302
1678236602,Clouds,"broken clouds",NULL,1678258647,1678299281,275.51,10000,3.6,80,1678236602
1678236902,Clouds,"broken clouds",NULL,1678258647,1678299281,275.51,10000,3.6,80,1678236902
1678237203,Clouds,"broken clouds",NULL,1678258647,1678299281,275.66,10000,3.6,80,1678237205
1678237502,Clouds,"broken clouds",NULL,1678258647,1678299281,275.66,10000,3.6,80,1678237502
1678237802,Clouds,"broken clouds",NULL,1678258647,1678299281,275.66,10000,3.6,80,1678237802
1678238102,Clouds,"broken clouds",NULL,1678258647,1678299281,275.66,10000,3.6,80,1678238103
1678238402,Clouds,"broken clouds",NULL,1678258647,1678299281,275.89,10000,5.14,80,1678238402
1678238701,Clouds,"broken clouds",NULL,1678258647,1678299281,275.89,10000,5.14,80,1678238702
1678239003,Clouds,"broken clouds",NULL,1678258647,1678299281,275.95,10000,5.14,80,1678239003
1678239301,Clouds,"broken clouds",NULL,1678258647,1678299281,276.05,10000,5.14,80,1678239302
1678239602,Clouds,"broken clouds",NULL,1678258647,1678299281,276.05,10000,5.14,80,1678239602
1678239902,Clouds,"broken clouds",NULL,1678258647,1678299281,276.3,10000,5.14,70,1678239903
1678240202,Clouds,"broken clouds",NULL,1678258647,1678299281,276.4,10000,5.14,70,1678240203
1678240502,Clouds,"broken clouds",NULL,1678258647,1678299281,276.4,10000,5.14,70,1678240502
1678240802,Clouds,"broken clouds",NULL,1678258647,1678299281,276.47,10000,5.14,70,1678240803
1678241102,Clouds,"broken clouds",NULL,1678258647,1678299281,276.47,10000,5.14,70,1678241102
1678241402,Clouds,"broken clouds",NULL,1678258647,1678299281,276.47,10000,5.14,70,1678241403
1678241702,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,4.63,70,1678241702
1678242002,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,4.63,70,1678242002
1678242302,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,4.63,70,1678242302
1678242602,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,4.63,70,1678242602
1678242902,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,4.63,70,1678242902
1678243202,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,4.63,70,1678243203
1678243502,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,5.14,70,1678243503
1678243802,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,5.14,70,1678243802
1678244102,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,5.14,70,1678244102
1678244403,Clouds,"broken clouds",NULL,1678258647,1678299281,276.43,10000,5.14,70,1678244403
1678244702,Clouds,"broken clouds",NULL,1678258647,1678299281,276.43,10000,5.14,70,1678244702
1678245003,Clouds,"broken clouds",NULL,1678258647,1678299281,276.43,10000,5.14,70,1678245003
1678245302,Clouds,"broken clouds",NULL,1678258647,1678299281,276.43,10000,5.14,70,1678245302
1678245601,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,5.14,70,1678245602
1678245902,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,5.14,70,1678245902
1678246202,Clouds,"broken clouds",NULL,1678258647,1678299281,276.45,10000,5.14,70,1678246203
1678246502,Clouds,"broken clouds",NULL,1678258647,1678299281,276.56,10000,5.14,70,1678246502
1678246801,Clouds,"broken clouds",NULL,1678258647,1678299281,276.56,10000,5.14,70,1678246802
1678247102,Clouds,"broken clouds",NULL,1678258647,1678299281,276.56,10000,5.66,70,1678247102
1678247402,Clouds,"broken clouds",NULL,1678258647,1678299281,276.39,10000,5.66,70,1678247402
1678247702,Clouds,"broken clouds",NULL,1678258647,1678299281,276.39,10000,5.66,70,1678247703
1678248003,Clouds,"broken clouds",NULL,1678258647,1678299281,276.43,10000,5.66,70,1678248002
1678248302,Clouds,"broken clouds",NULL,1678258647,1678299281,276.43,10000,5.66,70,1678248302
1678248602,Clouds,"broken clouds",NULL,1678258647,1678299281,276.38,10000,5.66,70,1678248602
1678248901,Clouds,"broken clouds",NULL,1678258647,1678299281,276.38,10000,5.66,70,1678248903
1678249202,Clouds,"broken clouds",NULL,1678258647,1678299281,276.63,10000,5.66,80,1678249202
1678249502,Clouds,"broken clouds",NULL,1678258647,1678299281,276.63,10000,5.66,80,1678249503
1678249802,Clouds,"broken clouds",NULL,1678258647,1678299281,276.58,10000,5.66,80,1678249803
1678250102,Clouds,"broken clouds",NULL,1678258647,1678299281,276.58,10000,5.66,80,1678250103
1678250402,Clouds,"broken clouds",NULL,1678258647,1678299281,276.58,10000,5.66,80,1678250403
1678250701,Clouds,"broken clouds",NULL,1678258647,1678299281,276.57,10000,6.17,90,1678250702
1678251002,Clouds,"broken clouds",NULL,1678258647,1678299281,276.52,10000,6.17,90,1678251002
1678251301,Clouds,"broken clouds",NULL,1678258647,1678299281,276.52,10000,6.17,90,1678251302
1678251603,Clouds,"broken clouds",NULL,1678258647,1678299281,276.51,10000,6.17,90,1678251604
1678251902,Clouds,"broken clouds",NULL,1678258647,1678299281,276.51,10000,6.17,90,1678251903
1678252202,Rain,"light rain",NULL,1678258647,1678299281,276.51,10000,6.17,90,1678252203
1678252502,Rain,"light rain",NULL,1678258647,1678299281,276.51,10000,6.17,90,1678252503
1678252802,Clouds,"broken clouds",NULL,1678258647,1678299281,276.52,10000,4.12,70,1678252802
1678253102,Clouds,"broken clouds",NULL,1678258647,1678299281,276.58,10000,4.12,70,1678253102
1678253402,Clouds,"broken clouds",NULL,1678258647,1678299281,276.65,10000,4.12,70,1678253403
1678253702,Clouds,"broken clouds",NULL,1678258647,1678299281,276.36,10000,5.14,90,1678253703
1678254002,Clouds,"broken clouds",NULL,1678258647,1678299281,276.36,10000,5.14,90,1678254002
1678254302,Clouds,"broken clouds",NULL,1678258647,1678299281,276.36,10000,6.17,90,1678254302
1678254602,Clouds,"broken clouds",NULL,1678258647,1678299281,276.36,10000,6.17,90,1678254602
1678254901,Clouds,"broken clouds",NULL,1678258647,1678299281,276.3,10000,6.17,90,1678254902
1678255204,Clouds,"broken clouds",NULL,1678258647,1678299281,276.28,10000,6.17,90,1678255204
1678255502,Clouds,"broken clouds",NULL,1678258647,1678299281,276.28,10000,6.17,90,1678255502
1678255802,Clouds,"broken clouds",NULL,1678258647,1678299281,276.28,10000,6.17,90,1678255803
1678256101,Clouds,"broken clouds",NULL,1678258647,1678299281,276.53,10000,6.17,80,1678256102
1678256401,Clouds,"broken clouds",NULL,1678258647,1678299281,276.53,10000,6.17,80,1678256402
1678256702,Clouds,"broken clouds",NULL,1678258647,1678299281,276.53,10000,6.17,80,1678256702
1678257003,Clouds,"broken clouds",NULL,1678258647,1678299281,276.53,10000,6.17,80,1678257003
1678257301,Clouds,"broken clouds",NULL,1678258647,1678299281,276.53,10000,6.17,80,1678257302
1678257602,Rain,"light rain",NULL,1678258647,1678299281,276.53,10000,6.17,80,1678257602
1678257901,Rain,"light rain",NULL,1678258647,1678299281,276.3,10000,6.69,80,1678257902
1678258201,Clouds,"broken clouds",NULL,1678258647,1678299281,276.3,10000,6.69,80,1678258202
1678258502,Clouds,"broken clouds",NULL,1678258647,1678299281,276.3,10000,6.69,80,1678258502
1678258808,Clouds,"broken clouds",NULL,1678258647,1678299281,276.23,10000,6.69,80,1678258805
1678259102,Clouds,"broken clouds",NULL,1678258647,1678299281,276.23,10000,6.69,80,1678259102
1678259402,Clouds,"broken clouds",NULL,1678258647,1678299281,276.23,10000,6.69,80,1678259402
1678259702,Clouds,"broken clouds",NULL,1678258647,1678299281,276.23,10000,6.69,80,1678259702
1678260002,Clouds,"broken clouds",NULL,1678258647,1678299281,276.2,10000,6.69,80,1678260002
